second;engine speed (rpm);vehicle speed (km/h);engine temperature (C);Fuel Amount (L);CO2 Emission;CoolantTemp;Torque;KmPerLiter
3008;662,5;53;99,375;9,64814877;66;99;137;8.18
3009;287,5;23;43,125;9,642353178;91;122;113;9.86
3010;400;32;60;9,634289746;60;91;178;10.6
3011;525;42;78,75;9,623706491;77;141;161;7.48
3012;275;22;41,25;9,618162881;57;141;137;11.08
3013;162,5;13;24,375;9,614887112;67;126;165;10.41
3014;62,5;5;9,375;9,613627201;89;96;147;12.56
3015;187,5;15;28,125;9,609847467;69;135;100;10.9
3016;62,5;5;9,375;9,608587555;80;135;197;6.5
3017;187,5;15;28,125;9,604807822;61;142;133;10.67
3018;937,5;75;140,625;9,585909152;95;94;132;10.0
3019;1062,5;85;159,375;9,56449066;94;125;189;11.44
3020;1125;90;168,75;9,541812256;93;143;100;9.58
3021;1125;90;168,75;9,519133853;61;142;186;8.86
3022;1125;90;168,75;9,49645545;65;91;176;7.53
3023;1125;90;168,75;9,473777046;85;93;159;9.4
3024;1125;90;168,75;9,451098643;91;147;174;7.32
3025;1250;100;187,5;9,425900417;94;95;113;9.26
3026;1250;100;187,5;9,400702191;63;92;128;9.79
3027;1250;100;187,5;9,375503965;96;107;156;10.51
3028;1250;100;187,5;9,350305738;99;117;172;7.05
3029;1250;100;187,5;9,325107512;56;128;161;12.69
3030;1250;100;187,5;9,299909286;97;125;124;9.61
3031;600;48;90;9,287814138;66;134;190;7.27
3032;600;48;90;9,275718989;84;137;113;8.5
3033;600;48;90;9,263623841;60;102;169;9.2
3034;437,5;35;65,625;9,254804462;56;127;168;12.49
3035;275;22;41,25;9,249260852;78;135;150;7.19
3036;837,5;67;125,625;9,232378041;92;113;174;12.08
3037;837,5;67;125,625;9,215495229;66;118;112;10.29
3038;1087,5;87;163,125;9,193572772;58;113;108;6.65
3039;1087,5;87;163,125;9,171650316;51;130;195;10.08
3040;1087,5;87;163,125;9,149727859;53;120;132;12.81
3041;1087,5;87;163,125;9,127805403;76;90;180;10.11
3042;1087,5;87;163,125;9,105882946;50;136;117;10.47
3043;537,5;43;80,625;9,095047709;66;111;173;7.74
3044;287,5;23;43,125;9,089252117;89;119;193;11.71
3045;700;56;105;9,07514111;74;108;189;7.08
3046;975;78;146,25;9,055486494;77;95;108;11.6
3047;975;78;146,25;9,035831877;89;94;185;10.17
3048;975;78;146,25;9,016177261;72;94;193;10.75
3049;975;78;146,25;8,996522645;99;99;120;7.83
3050;975;78;146,25;8,976868028;80;108;194;11.09
3051;1225;98;183,75;8,952173767;94;120;121;8.67
3052;1225;98;183,75;8,927479505;53;139;149;11.06
3053;1225;98;183,75;8,902785244;61;109;192;10.44
3054;1225;98;183,75;8,878090982;99;140;134;9.62
3055;950;76;142,5;8,858940331;73;97;148;8.47
3056;950;76;142,5;8,839789679;64;102;199;6.05
3057;950;76;142,5;8,820639027;87;111;152;10.2
3058;700;56;105;8,80652802;82;130;176;8.54
3059;700;56;105;8,792417014;57;102;174;8.13
3060;700;56;105;8,778306007;78;113;141;12.44
3061;562,5;45;84,375;8,766966806;56;136;122;10.9
3062;562,5;45;84,375;8,755627604;91;148;118;10.2
3063;150;12;22,5;8,752603817;82;123;117;6.29
3064;287,5;23;43,125;8,746808225;98;138;109;6.37
3065;425;34;63,75;8,738240828;87;113;168;10.46
3066;562,5;45;84,375;8,726901626;58;143;184;8.95
3067;812,5;65;121,875;8,710522779;65;122;166;9.85
3068;1000;80;150;8,690364198;78;147;130;10.12
3069;1000;80;150;8,670205618;71;114;193;9.18
3070;1000;80;150;8,650047037;73;141;110;7.34
3071;1000;80;150;8,629888456;68;112;168;7.68
3072;1000;80;150;8,609729875;55;97;128;9.97
3073;1087,5;87;163,125;8,587807418;62;110;164;10.5
3074;1087,5;87;163,125;8,565884962;77;132;166;8.46
3075;1087,5;87;163,125;8,543962505;67;141;128;7.83
3076;1087,5;87;163,125;8,522040048;52;138;143;8.62
3077;1150;92;172,5;8,49885768;99;109;149;12.85
3078;1150;92;172,5;8,475675312;57;90;117;10.67
3079;1162,5;93;174,375;8,452240962;79;147;148;11.57
3080;1162,5;93;174,375;8,428806612;72;138;193;7.03
3081;962,5;77;144,375;8,409403978;55;110;137;10.91
3082;962,5;77;144,375;8,390001344;70;122;139;9.69
3083;962,5;77;144,375;8,37059871;51;108;141;8.63
3084;975;78;146,25;8,350944094;63;105;142;6.03
3085;1087,5;87;163,125;8,329021637;81;128;121;12.12
3086;1087,5;87;163,125;8,30709918;62;126;154;8.25
3087;1087,5;87;163,125;8,285176724;64;144;189;12.85
3088;1087,5;87;163,125;8,263254267;91;103;194;7.61
3089;1087,5;87;163,125;8,24133181;90;105;178;8.78
3090;1087,5;87;163,125;8,219409354;52;146;184;11.22
3091;1087,5;87;163,125;8,197486897;99;135;162;6.82
3092;975;78;146,25;8,177832281;69;116;162;8.72
3093;975;78;146,25;8,158177664;60;91;175;9.9
3094;975;78;146,25;8,138523048;90;144;156;11.66
3095;975;78;146,25;8,118868432;68;128;110;11.08
3096;875;70;131,25;8,101229673;66;98;180;8.97
3097;875;70;131,25;8,083590915;85;120;195;11.44
3098;875;70;131,25;8,065952157;98;145;135;6.97
3099;875;70;131,25;8,048313399;91;99;103;8.33
3100;875;70;131,25;8,030674641;59;134;112;11.2
3101;812,5;65;121,875;8,014295794;79;137;183;10.16
3102;812,5;65;121,875;7,997916947;54;93;185;11.91
3103;812,5;65;121,875;7,9815381;67;101;122;7.66
3104;812,5;65;121,875;7,965159253;87;143;164;8.31
3105;812,5;65;121,875;7,948780406;69;115;137;11.35
3106;812,5;65;121,875;7,932401559;90;137;146;8.29
3107;750;60;112,5;7,917282623;82;145;105;11.52
3108;750;60;112,5;7,902163688;71;146;140;10.66
3109;750;60;112,5;7,887044752;78;117;156;6.32
3110;750;60;112,5;7,871925816;72;146;144;6.52
3111;750;60;112,5;7,856806881;56;101;198;6.95
3112;875;70;131,25;7,839168123;87;100;179;8.54
3113;875;70;131,25;7,821529364;75;138;120;11.84
3114;875;70;131,25;7,803890606;84;124;159;7.8
3115;875;70;131,25;7,786251848;51;131;121;6.34
3116;875;70;131,25;7,76861309;88;125;143;11.3
3117;875;70;131,25;7,750974331;84;143;128;10.5
3118;875;70;131,25;7,733335573;85;125;116;6.66
3119;875;70;131,25;7,715696815;80;118;161;10.58
3120;875;70;131,25;7,698058057;92;99;187;8.05
3121;875;70;131,25;7,680419298;92;91;131;6.64
3122;812,5;65;121,875;7,664040452;66;92;160;11.57
3123;812,5;65;121,875;7,647661605;70;144;142;12.04
3124;812,5;65;121,875;7,631282758;62;106;103;7.93
3125;812,5;65;121,875;7,614903911;51;106;100;10.46
3126;562,5;45;84,375;7,603564709;97;123;121;6.6
3127;562,5;45;84,375;7,592225507;71;140;127;6.13
3128;562,5;45;84,375;7,580886306;89;134;142;7.0
3129;562,5;45;84,375;7,569547104;68;123;107;11.71
3130;562,5;45;84,375;7,558207902;65;105;122;12.21
3131;187,5;15;28,125;7,554428168;70;102;198;8.45
3132;187,5;15;28,125;7,550648434;56;96;184;10.01
3133;562,5;45;84,375;7,539309233;53;122;105;8.3
3134;687,5;55;103,125;7,525450208;84;97;155;10.44
3135;687,5;55;103,125;7,511591184;95;132;118;8.5
3136;687,5;55;103,125;7,49773216;63;106;108;11.79
3137;812,5;65;121,875;7,481353313;96;149;187;7.39
3138;812,5;65;121,875;7,464974466;55;92;188;10.93
3139;812,5;65;121,875;7,448595619;97;117;144;8.74
3140;812,5;65;121,875;7,432216772;63;135;131;9.77
3141;812,5;65;121,875;7,415837925;79;104;104;10.09
3142;812,5;65;121,875;7,399459078;81;113;172;12.12
3143;812,5;65;121,875;7,383080231;98;117;184;12.35
3144;950;76;142,5;7,363929579;79;95;103;8.92
3145;950;76;142,5;7,344778928;95;113;173;7.65
3146;950;76;142,5;7,325628276;64;100;159;6.25
3147;950;76;142,5;7,306477624;66;119;151;11.39
3148;962,5;77;144,375;7,28707499;52;91;107;6.3
3149;962,5;77;144,375;7,267672356;84;139;146;7.06
3150;962,5;77;144,375;7,248269722;86;129;188;7.74
3151;962,5;77;144,375;7,228867088;81;146;118;7.94
3152;962,5;77;144,375;7,209464454;56;109;131;7.65
3153;1087,5;87;163,125;7,187541997;94;114;163;10.85
3154;1087,5;87;163,125;7,16561954;95;119;101;12.13
3155;1087,5;87;163,125;7,143697084;62;135;166;10.24
3156;1087,5;87;163,125;7,121774627;72;103;198;9.23
3157;712,5;57;106,875;7,107411638;50;99;176;7.45
3158;712,5;57;106,875;7,093048649;75;109;180;11.74
3159;712,5;57;106,875;7,078685661;84;112;141;11.66
3160;712,5;57;106,875;7,064322672;55;117;156;6.23
3161;712,5;57;106,875;7,049959683;82;142;175;10.5
3162;812,5;65;121,875;7,033580836;84;92;152;6.16
3163;812,5;65;121,875;7,017201989;85;111;114;9.57
3164;812,5;65;121,875;7,000823142;66;94;182;10.72
3165;975;78;146,25;6,981168526;84;97;132;8.41
3166;975;78;146,25;6,961513909;88;111;142;8.0
3167;975;78;146,25;6,941859293;84;135;156;11.98
3168;975;78;146,25;6,922204677;76;132;104;8.48
3169;975;78;146,25;6,90255006;72;120;119;8.14
3170;975;78;146,25;6,882895444;55;132;117;8.0
3171;975;78;146,25;6,863240828;92;96;174;10.99
3172;937,5;75;140,625;6,844342158;76;145;106;9.97
3173;937,5;75;140,625;6,825443489;80;95;174;7.39
3174;937,5;75;140,625;6,806544819;69;149;105;9.71
3175;937,5;75;140,625;6,78764615;86;98;104;12.22
3176;937,5;75;140,625;6,76874748;71;95;155;12.13
3177;812,5;65;121,875;6,752368633;57;97;108;11.83
3178;812,5;65;121,875;6,735989786;88;128;191;11.51
3179;812,5;65;121,875;6,719610939;81;114;197;7.11
3180;812,5;65;121,875;6,703232092;75;130;179;12.83
3181;700;56;105;6,689121086;86;90;163;12.7
3182;700;56;105;6,675010079;79;99;139;11.96
3183;700;56;105;6,660899073;59;120;194;12.73
3184;700;56;105;6,646788066;62;109;137;12.04
3185;700;56;105;6,63267706;90;145;182;7.7
3186;700;56;105;6,618566053;97;100;107;11.25
3187;575;46;86,25;6,606974869;80;90;190;7.0
3188;575;46;86,25;6,595383685;65;139;181;7.18
3189;575;46;86,25;6,583792501;81;137;101;8.06
3190;712,5;57;106,875;6,569429512;60;144;175;11.34
3191;712,5;57;106,875;6,555066523;57;108;188;12.34
3192;712,5;57;106,875;6,540703534;63;104;160;7.07
3193;712,5;57;106,875;6,526340546;93;144;182;12.26
3194;712,5;57;106,875;6,511977557;69;134;155;6.44
3195;825;66;123,75;6,495346728;92;110;167;10.52
3196;825;66;123,75;6,478715898;61;112;118;9.39
3197;825;66;123,75;6,462085069;87;122;176;10.8
3198;825;66;123,75;6,44545424;85;96;141;9.92
3199;825;66;123,75;6,428823411;82;126;112;6.93
3200;950;76;142,5;6,409672759;51;132;157;12.87
3201;950;76;142,5;6,390522107;90;92;199;11.51
3202;687,5;55;103,125;6,376663083;54;91;141;12.3
3203;687,5;55;103,125;6,362804059;79;125;103;12.43
3204;562,5;45;84,375;6,351464857;94;144;171;8.82
3205;562,5;45;84,375;6,340125655;72;93;101;10.23
3206;562,5;45;84,375;6,328786453;87;93;187;11.31
3207;662,5;53;99,375;6,315431394;85;128;115;9.93
3208;662,5;53;99,375;6,302076334;97;121;129;11.67
3209;662,5;53;99,375;6,288721274;57;123;114;9.39
3210;287,5;23;43,125;6,282925682;97;117;114;10.37
3211;400;32;60;6,27486225;94;118;167;7.69
3212;525;42;78,75;6,264278995;92;120;175;9.18
3213;275;22;41,25;6,258735385;97;126;111;11.96
3214;162,5;13;24,375;6,255459616;89;121;199;11.73
3215;62,5;5;9,375;6,254199704;73;94;143;8.94
3216;187,5;15;28,125;6,25041997;58;116;110;11.58
3217;62,5;5;9,375;6,249160059;64;147;121;10.46
3218;875;70;131,25;6,231521301;58;122;149;7.95
3219;875;70;131,25;6,213882543;64;139;127;6.21
3220;875;70;131,25;6,196243784;69;109;125;10.22
3221;875;70;131,25;6,178605026;56;96;104;7.1
3222;875;70;131,25;6,160966268;98;113;161;9.76
3223;812,5;65;121,875;6,144587421;53;103;137;7.83
3224;812,5;65;121,875;6,128208574;63;118;173;12.33
3225;812,5;65;121,875;6,111829727;58;119;170;12.47
3226;812,5;65;121,875;6,09545088;84;123;199;12.8
3227;812,5;65;121,875;6,079072033;61;127;126;10.15
3228;812,5;65;121,875;6,062693186;90;118;183;8.58
3229;750;60;112,5;6,047574251;84;98;180;7.45
3230;750;60;112,5;6,032455315;53;97;103;12.14
3231;750;60;112,5;6,01733638;99;94;174;9.28
3232;750;60;112,5;6,002217444;64;143;162;11.16
3233;750;60;112,5;5,987098508;58;144;113;11.09
3234;875;70;131,25;5,96945975;92;94;198;9.91
3235;875;70;131,25;5,951820992;73;134;197;12.67
3236;875;70;131,25;5,934182234;52;143;155;11.74
3237;875;70;131,25;5,916543475;84;95;130;9.26
3238;875;70;131,25;5,898904717;96;121;121;6.37
3239;875;70;131,25;5,881265959;91;93;177;12.77
3240;875;70;131,25;5,863627201;72;112;137;6.71
3241;875;70;131,25;5,845988442;56;110;121;12.9
3242;875;70;131,25;5,828349684;54;126;116;7.11
3243;875;70;131,25;5,810710926;67;129;120;6.52
3244;812,5;65;121,875;5,794332079;88;143;103;11.06
3245;812,5;65;121,875;5,777953232;94;111;109;9.61
3246;812,5;65;121,875;5,761574385;57;121;185;6.68
3247;812,5;65;121,875;5,745195538;73;121;191;10.45
3248;562,5;45;84,375;5,733856337;66;145;184;12.49
3249;562,5;45;84,375;5,722517135;55;131;163;9.59
3250;562,5;45;84,375;5,711177933;79;111;180;7.21
3251;562,5;45;84,375;5,699838731;58;129;169;11.04
3252;562,5;45;84,375;5,68849953;93;147;110;9.83
3253;187,5;15;28,125;5,684719796;60;124;108;6.99
3254;187,5;15;28,125;5,680940062;56;93;122;7.92
3255;562,5;45;84,375;5,66960086;91;121;117;6.72
3256;687,5;55;103,125;5,655741836;72;100;160;10.6
3257;687,5;55;103,125;5,641882811;99;105;123;9.38
3258;687,5;55;103,125;5,628023787;72;90;129;10.39
3259;812,5;65;121,875;5,61164494;77;130;106;12.88
3260;812,5;65;121,875;5,595266093;63;100;146;11.49
3261;812,5;65;121,875;5,578887246;54;148;121;6.29
3262;812,5;65;121,875;5,562508399;81;101;146;7.29
3263;812,5;65;121,875;5,546129552;54;122;110;7.75
3264;812,5;65;121,875;5,529750706;85;143;123;9.14
3265;812,5;65;121,875;5,513371859;85;149;108;12.69
3266;950;76;142,5;5,494221207;78;133;155;12.44
3267;950;76;142,5;5,475070555;97;129;126;7.18
3268;950;76;142,5;5,455919903;85;148;145;12.91
3269;950;76;142,5;5,436769251;84;131;185;12.23
3270;962,5;77;144,375;5,417366617;62;97;109;9.88
3271;962,5;77;144,375;5,397963983;73;126;110;11.17
3272;962,5;77;144,375;5,378561349;86;101;189;9.6
3273;962,5;77;144,375;5,359158715;54;128;139;6.21
3274;962,5;77;144,375;5,339756081;75;96;167;7.74
3275;1087,5;87;163,125;5,317833625;69;133;140;8.33
3276;1087,5;87;163,125;5,295911168;86;121;103;7.78
3277;1087,5;87;163,125;5,273988711;92;103;118;8.97
3278;1087,5;87;163,125;5,252066255;91;94;101;8.36
3279;712,5;57;106,875;5,237703266;55;128;152;8.22
3280;712,5;57;106,875;5,223340277;96;93;157;11.28
3281;712,5;57;106,875;5,208977288;57;98;184;10.96
3282;712,5;57;106,875;5,194614299;57;112;115;7.99
3283;712,5;57;106,875;5,18025131;60;147;175;8.03
3284;812,5;65;121,875;5,163872463;81;99;188;8.89
3285;812,5;65;121,875;5,147493616;61;98;123;8.89
3286;812,5;65;121,875;5,13111477;66;119;158;12.07
3287;975;78;146,25;5,111460153;62;99;119;9.35
3288;975;78;146,25;5,091805537;66;97;187;8.79
3289;975;78;146,25;5,072150921;96;107;103;10.06
3290;975;78;146,25;5,052496304;72;104;132;12.71
3291;975;78;146,25;5,032841688;70;131;147;7.91
3292;975;78;146,25;5,013187072;81;118;195;6.18
3293;975;78;146,25;4,993532455;90;124;191;9.99
3294;937,5;75;140,625;4,974633786;61;148;141;9.88
3295;937,5;75;140,625;4,955735116;75;91;168;7.95
3296;937,5;75;140,625;4,936836447;92;123;137;11.04
3297;937,5;75;140,625;4,917937777;75;143;188;7.56
3298;937,5;75;140,625;4,899039108;73;147;162;9.85
3299;812,5;65;121,875;4,882660261;54;132;166;11.52
3300;812,5;65;121,875;4,866281414;86;125;195;9.04
3301;812,5;65;121,875;4,849902567;60;115;142;6.21
3302;812,5;65;121,875;4,83352372;63;146;110;11.57
3303;700;56;105;4,819412713;54;146;182;11.51
3304;700;56;105;4,805301707;78;127;119;6.26
3305;700;56;105;4,7911907;51;127;167;10.22
3306;700;56;105;4,777079694;91;91;180;10.58
3307;700;56;105;4,762968687;84;120;140;8.77
3308;700;56;105;4,74885768;79;112;186;9.4
3309;575;46;86,25;4,737266496;73;144;157;9.55
3310;575;46;86,25;4,725675312;85;144;172;9.87
3311;575;46;86,25;4,714084128;72;100;172;10.5
3312;712,5;57;106,875;4,69972114;94;107;125;6.9
3313;712,5;57;106,875;4,685358151;70;96;152;11.49
3314;712,5;57;106,875;4,670995162;92;100;135;12.74
3315;712,5;57;106,875;4,656632173;72;111;145;7.91
3316;712,5;57;106,875;4,642269184;54;111;130;7.78
3317;825;66;123,75;4,625638355;83;129;122;6.5
3318;825;66;123,75;4,609007526;61;143;181;8.24
3319;825;66;123,75;4,592376697;56;128;126;10.93
3320;825;66;123,75;4,575745867;91;125;196;12.23
3321;825;66;123,75;4,559115038;59;116;111;6.22
3322;950;76;142,5;4,539964387;90;104;101;7.84
3323;950;76;142,5;4,520813735;70;142;146;9.33
3324;687,5;55;103,125;4,50695471;90;96;138;6.34
3325;687,5;55;103,125;4,493095686;91;135;173;8.74
3326;562,5;45;84,375;4,481756484;81;126;120;6.23
3327;562,5;45;84,375;4,470417283;92;121;196;10.04
3328;562,5;45;84,375;4,459078081;63;120;199;9.84
3329;662,5;53;99,375;4,445723021;52;118;125;10.85
3330;662,5;53;99,375;4,432367961;78;148;167;9.41
3331;662,5;53;99,375;4,419012901;98;126;184;11.03
3332;287,5;23;43,125;4,41321731;52;144;163;7.55
3333;400;32;60;4,405153877;73;91;192;8.31
3334;525;42;78,75;4,394570622;67;110;104;11.62
3335;275;22;41,25;4,389027012;67;102;169;6.99
3336;162,5;13;24,375;4,385751243;56;119;198;12.99
3337;62,5;5;9,375;4,384491332;74;144;145;8.21
3338;187,5;15;28,125;4,380711598;77;122;110;6.96
3339;62,5;5;9,375;4,379451687;76;140;147;8.6
3340;937,5;75;140,625;4,360553017;66;133;113;12.05
3341;1062,5;85;159,375;4,339134525;84;125;131;6.37
3342;1125;90;168,75;4,316456121;62;99;168;7.87
3343;1125;90;168,75;4,293777718;69;92;164;11.5
3344;1125;90;168,75;4,271099315;78;95;170;12.19
3345;1125;90;168,75;4,248420911;62;104;139;6.75
3346;1125;90;168,75;4,225742508;51;145;183;12.66
3347;1250;100;187,5;4,200544282;51;128;171;6.56
3348;1250;100;187,5;4,175346056;80;109;129;7.64
3349;1250;100;187,5;4,15014783;84;98;184;7.0
3350;1250;100;187,5;4,124949604;79;105;187;11.09
3351;1250;100;187,5;4,099751378;64;90;138;7.65
3352;1250;100;187,5;4,074553151;97;101;134;12.03
3353;600;48;90;4,062458003;94;126;176;7.5
3354;600;48;90;4,050362854;94;144;176;7.38
3355;600;48;90;4,038267706;89;95;195;6.97
3356;437,5;35;65,625;4,029448327;91;97;182;12.2
3357;275;22;41,25;4,023904717;74;103;188;11.62
3358;837,5;67;125,625;4,007021906;72;95;155;7.49
3359;837,5;67;125,625;3,990139094;98;91;125;7.8
3360;1087,5;87;163,125;3,968216638;68;141;121;6.69
3361;1087,5;87;163,125;3,946294181;56;137;139;7.76
3362;1087,5;87;163,125;3,924371724;53;134;135;10.19
3363;1087,5;87;163,125;3,902449268;71;91;132;7.53
3364;1087,5;87;163,125;3,880526811;67;119;130;11.84
3365;537,5;43;80,625;3,869691574;89;141;119;12.21
3366;287,5;23;43,125;3,863895982;56;111;159;6.46
3367;700;56;105;3,849784975;90;133;130;9.22
3368;975;78;146,25;3,830130359;94;103;182;9.1
3369;975;78;146,25;3,810475743;58;147;137;7.33
3370;975;78;146,25;3,790821126;59;146;146;9.29
3371;975;78;146,25;3,77116651;83;91;197;10.35
3372;975;78;146,25;3,751511894;90;140;180;11.21
3373;1225;98;183,75;3,726817632;62;139;144;8.68
3374;1225;98;183,75;3,702123371;80;139;162;10.57
3375;1225;98;183,75;3,677429109;69;121;160;11.07
3376;1225;98;183,75;3,652734847;82;110;142;12.02
3377;950;76;142,5;3,633584196;93;100;193;6.09
3378;950;76;142,5;3,614433544;61;96;112;8.38
3379;950;76;142,5;3,595282892;82;93;142;9.68
3380;700;56;105;3,581171886;85;106;181;6.31
3381;700;56;105;3,567060879;99;107;138;12.62
3382;700;56;105;3,552949872;84;125;136;8.51
3383;562,5;45;84,375;3,541610671;59;114;186;9.08
3384;562,5;45;84,375;3,530271469;58;112;130;10.94
3385;150;12;22,5;3,527247682;64;119;137;9.5
3386;287,5;23;43,125;3,52145209;99;109;160;12.6
3387;425;34;63,75;3,512884693;77;115;148;6.15
3388;562,5;45;84,375;3,501545491;91;119;177;6.9
3389;812,5;65;121,875;3,485166644;89;142;108;7.94
3390;1000;80;150;3,465008063;75;132;117;6.39
3391;1000;80;150;3,444849483;52;113;161;12.32
3392;1000;80;150;3,424690902;65;103;195;6.78
3393;1000;80;150;3,404532321;67;142;158;6.94
3394;1000;80;150;3,38437374;84;123;114;7.76
3395;1087,5;87;163,125;3,362451283;77;139;131;12.29
3396;1087,5;87;163,125;3,340528827;57;115;104;7.84
3397;1087,5;87;163,125;3,31860637;87;135;181;9.16
3398;1087,5;87;163,125;3,296683913;70;108;199;12.05
3399;1150;92;172,5;3,273501545;80;92;171;10.89
3400;1150;92;172,5;3,250319178;80;134;180;8.01
3401;1162,5;93;174,375;3,226884827;67;144;183;8.64
3402;1162,5;93;174,375;3,203450477;53;111;163;12.2
3403;962,5;77;144,375;3,184047843;98;107;131;7.72
3404;962,5;77;144,375;3,164645209;87;93;171;10.18
3405;962,5;77;144,375;3,145242575;58;145;163;11.38
3406;975;78;146,25;3,125587959;94;113;131;7.08
3407;1087,5;87;163,125;3,103665502;52;118;136;11.92
3408;1087,5;87;163,125;3,081743045;68;136;100;11.81
3409;1087,5;87;163,125;3,059820589;51;90;183;9.64
3410;1087,5;87;163,125;3,037898132;94;112;181;6.49
3411;1087,5;87;163,125;3,015975675;71;100;186;12.62
3412;1087,5;87;163,125;2,994053219;86;134;110;11.53
3413;1087,5;87;163,125;2,972130762;66;146;196;8.41
3414;975;78;146,25;2,952476146;61;140;108;8.53
3415;975;78;146,25;2,932821529;81;118;116;11.43
3416;975;78;146,25;2,913166913;52;146;190;7.47
3417;975;78;146,25;2,893512297;83;136;122;12.17
3418;875;70;131,25;2,875873539;94;90;125;6.37
3419;875;70;131,25;2,85823478;93;92;191;6.11
3420;875;70;131,25;2,840596022;63;140;149;6.1
3421;875;70;131,25;2,822957264;69;136;128;9.16
3422;875;70;131,25;2,805318506;78;123;104;9.12
3423;812,5;65;121,875;2,788939659;83;121;110;6.03
3424;812,5;65;121,875;2,772560812;97;141;198;9.23
3425;812,5;65;121,875;2,756181965;86;111;107;8.56
3426;812,5;65;121,875;2,739803118;53;92;183;11.42
3427;812,5;65;121,875;2,723424271;91;145;188;10.11
3428;812,5;65;121,875;2,707045424;61;120;129;11.62
3429;750;60;112,5;2,691926488;86;148;128;9.9
3430;750;60;112,5;2,676807553;97;125;136;9.28
3431;750;60;112,5;2,661688617;80;122;154;9.02
3432;750;60;112,5;2,646569681;82;105;139;11.18
3433;750;60;112,5;2,631450746;96;142;144;8.2
3434;875;70;131,25;2,613811988;66;132;150;9.06
3435;875;70;131,25;2,596173229;87;115;189;6.3
3436;875;70;131,25;2,578534471;66;100;177;6.51
3437;875;70;131,25;2,560895713;69;119;145;6.74
3438;875;70;131,25;2,543256955;56;120;129;6.69
3439;875;70;131,25;2,525618196;51;129;100;11.73
3440;875;70;131,25;2,507979438;60;103;140;11.68
3441;875;70;131,25;2,49034068;89;131;140;6.85
3442;875;70;131,25;2,472701922;82;118;171;9.37
3443;875;70;131,25;2,455063164;58;108;102;8.96
3444;812,5;65;121,875;2,438684317;67;149;183;11.81
3445;812,5;65;121,875;2,42230547;82;146;165;8.62
3446;812,5;65;121,875;2,405926623;97;132;167;9.98
3447;812,5;65;121,875;2,389547776;68;122;178;12.24
3448;562,5;45;84,375;2,378208574;65;124;141;11.54
3449;562,5;45;84,375;2,366869372;59;149;123;8.05
3450;562,5;45;84,375;2,355530171;97;93;160;9.24
3451;562,5;45;84,375;2,344190969;64;143;132;11.39
3452;562,5;45;84,375;2,332851767;93;106;127;9.97
3453;187,5;15;28,125;2,329072033;99;123;149;6.78
3454;187,5;15;28,125;2,325292299;89;98;195;12.88
3455;562,5;45;84,375;2,313953098;58;112;101;12.41
3456;687,5;55;103,125;2,300094073;97;131;181;8.5
3457;687,5;55;103,125;2,286235049;65;145;101;9.63
3458;687,5;55;103,125;2,272376025;86;92;111;7.59
3459;812,5;65;121,875;2,255997178;92;131;183;9.73
3460;812,5;65;121,875;2,239618331;56;146;104;6.46
3461;812,5;65;121,875;2,223239484;58;108;192;7.87
3462;812,5;65;121,875;2,206860637;92;114;198;10.81
3463;812,5;65;121,875;2,19048179;62;121;121;8.38
3464;812,5;65;121,875;2,174102943;60;139;187;9.41
3465;812,5;65;121,875;2,157724096;99;146;171;11.87
3466;950;76;142,5;2,138573444;91;90;194;11.59
3467;950;76;142,5;2,119422793;52;131;102;9.1
3468;950;76;142,5;2,100272141;61;125;100;8.65
3469;950;76;142,5;2,081121489;86;129;114;11.89
3470;962,5;77;144,375;2,061718855;52;111;114;11.6
3471;962,5;77;144,375;2,042316221;77;90;111;7.87
3472;962,5;77;144,375;2,022913587;95;145;143;7.96
3473;962,5;77;144,375;2,003510953;91;127;119;6.99
3474;962,5;77;144,375;1,984108319;58;122;125;8.92
3475;1087,5;87;163,125;1,962185862;85;141;170;10.15
3476;1087,5;87;163,125;1,940263405;80;119;126;6.48
3477;1087,5;87;163,125;1,918340949;52;100;118;11.26
3478;1087,5;87;163,125;1,896418492;56;127;105;12.5
3479;712,5;57;106,875;1,882055503;79;129;126;6.87
3480;712,5;57;106,875;1,867692514;75;141;131;11.35
3481;712,5;57;106,875;1,853329526;84;109;156;6.88
3482;712,5;57;106,875;1,838966537;65;91;173;7.35
3483;712,5;57;106,875;1,824603548;62;132;190;9.88
3484;812,5;65;121,875;1,808224701;71;147;126;8.44
3485;812,5;65;121,875;1,791845854;50;97;174;10.79
3486;812,5;65;121,875;1,775467007;93;128;174;9.66
3487;975;78;146,25;1,755812391;91;136;138;11.99
3488;975;78;146,25;1,736157774;55;114;192;10.79
3489;975;78;146,25;1,716503158;77;115;148;8.06
3490;975;78;146,25;1,696848542;59;144;121;12.72
3491;975;78;146,25;1,677193926;67;140;121;9.17
3492;975;78;146,25;1,657539309;97;109;150;10.75
3493;975;78;146,25;1,637884693;66;96;167;6.48
3494;937,5;75;140,625;1,618986023;85;107;113;8.09
3495;937,5;75;140,625;1,600087354;55;149;190;8.53
3496;937,5;75;140,625;1,581188684;64;141;116;7.11
3497;937,5;75;140,625;1,562290015;85;148;159;11.04
3498;937,5;75;140,625;1,543391345;98;104;169;12.9
3499;812,5;65;121,875;1,527012498;60;126;102;12.36
3500;812,5;65;121,875;1,510633651;77;100;150;9.47
3501;812,5;65;121,875;1,494254804;79;135;162;10.6
3502;812,5;65;121,875;1,477875958;81;148;144;10.53
